Product_ID,Product_Name,Category,Price,Description,segment,size,color,cogs
755,HanoiStreet RP-43,Outdoor,30.1,"HanoiStreet RP-43 - Outdoor (Màu: purple, Size: XL)",Activewear,XL,purple,18.43
756,HanoiStreet RP-44,Outdoor,23.03,"HanoiStreet RP-44 - Outdoor (Màu: green, Size: S)",Activewear,S,green,14.12
757,HanoiStreet RP-45,Outdoor,890.45,"HanoiStreet RP-45 - Outdoor (Màu: silver, Size: M)",Activewear,M,silver,566.95
758,HanoiStreet RP-46,Outdoor,890.45,"HanoiStreet RP-46 - Outdoor (Màu: pink, Size: L)",Activewear,L,pink,845.93
759,HanoiStreet RP-47,Outdoor,1901.47,"HanoiStreet RP-47 - Outdoor (Màu: yellow, Size: XL)",Activewear,XL,yellow,1048.66
760,HanoiStreet RP-48,Outdoor,1901.47,"HanoiStreet RP-48 - Outdoor (Màu: red, Size: S)",Activewear,S,red,1262.57
761,HanoiStreet RP-49,Outdoor,2220.6,"HanoiStreet RP-49 - Outdoor (Màu: black, Size: M)",Activewear,M,black,2109.57
762,HanoiStreet RP-50,Outdoor,2220.6,"HanoiStreet RP-50 - Outdoor (Màu: orange, Size: L)",Activewear,L,orange,2109.57
763,HanoiStreet RP-51,Outdoor,3884.38,"HanoiStreet RP-51 - Outdoor (Màu: blue, Size: XL)",Activewear,XL,blue,2371.8
764,HanoiStreet RP-52,Outdoor,3884.38,"HanoiStreet RP-52 - Outdoor (Màu: white, Size: S)",Activewear,S,white,3601.6
765,HanoiStreet RP-53,Outdoor,26.29,"HanoiStreet RP-53 - Outdoor (Màu: purple, Size: M)",Activewear,M,purple,16.39
766,HanoiStreet RP-54,Outdoor,44.8,"HanoiStreet RP-54 - Outdoor (Màu: green, Size: L)",Activewear,L,green,25.23
767,HanoiStreet RP-55,Outdoor,1148.82,"HanoiStreet RP-55 - Outdoor (Màu: silver, Size: XL)",Activewear,XL,silver,585.9
768,HanoiStreet RP-56,Outdoor,1148.82,"HanoiStreet RP-56 - Outdoor (Màu: pink, Size: S)",Activewear,S,pink,728.93
769,HanoiStreet RP-57,Outdoor,3297.6,"HanoiStreet RP-57 - Outdoor (Màu: yellow, Size: M)",Activewear,M,yellow,1690.35
770,HanoiStreet RP-58,Outdoor,3297.6,"HanoiStreet RP-58 - Outdoor (Màu: red, Size: L)",Activewear,L,red,3096.44
771,HanoiStreet RP-59,Outdoor,2015.37,"HanoiStreet RP-59 - Outdoor (Màu: black, Size: XL)",Activewear,XL,black,1914.6
772,HanoiStreet RP-60,Outdoor,2015.37,"HanoiStreet RP-60 - Outdoor (Màu: orange, Size: S)",Activewear,S,orange,1835.4
773,HanoiStreet RP-61,Outdoor,40.46,"HanoiStreet RP-61 - Outdoor (Màu: blue, Size: M)",Activewear,M,blue,25.15
774,HanoiStreet RP-62,Outdoor,22.4,"HanoiStreet RP-62 - Outdoor (Màu: white, Size: L)",Activewear,L,white,14.36
775,HanoiStreet RP-63,Outdoor,34.46,"HanoiStreet RP-63 - Outdoor (Màu: purple, Size: XL)",Activewear,XL,purple,19.57
776,HanoiStreet RP-64,Outdoor,44.73,"HanoiStreet RP-64 - Outdoor (Màu: green, Size: S)",Activewear,S,green,25.66
777,HanoiStreet RP-65,Outdoor,1477.49,"HanoiStreet RP-65 - Outdoor (Màu: silver, Size: M)",Activewear,M,silver,1403.61
778,HanoiStreet RP-66,Outdoor,1477.49,"HanoiStreet RP-66 - Outdoor (Màu: pink, Size: L)",Activewear,L,pink,1174.31
779,HanoiStreet RP-67,Outdoor,3997.02,"HanoiStreet RP-67 - Outdoor (Màu: yellow, Size: XL)",Activewear,XL,yellow,3519.38
780,HanoiStreet RP-68,Outdoor,3997.02,"HanoiStreet RP-68 - Outdoor (Màu: red, Size: S)",Activewear,S,red,2058.47
781,HanoiStreet RP-69,Outdoor,1274.58,"HanoiStreet RP-69 - Outdoor (Màu: black, Size: M)",Activewear,M,black,845.3
782,HanoiStreet RP-70,Outdoor,1274.58,"HanoiStreet RP-70 - Outdoor (Màu: orange, Size: L)",Activewear,L,orange,1065.81
783,HanoiStreet RP-71,Outdoor,16.98,"HanoiStreet RP-71 - Outdoor (Màu: blue, Size: XL)",Activewear,XL,blue,10.99
784,HanoiStreet RP-72,Outdoor,41.15,"HanoiStreet RP-72 - Outdoor (Màu: white, Size: S)",Activewear,S,white,23.38
785,HanoiStreet RP-73,Outdoor,699.72,"HanoiStreet RP-73 - Outdoor (Màu: purple, Size: M)",Activewear,M,purple,441.24
786,HanoiStreet RP-74,Outdoor,699.72,"HanoiStreet RP-74 - Outdoor (Màu: green, Size: L)",Activewear,L,green,645.84
787,HanoiStreet RP-75,Outdoor,3820.8,"HanoiStreet RP-75 - Outdoor (Màu: silver, Size: XL)",Activewear,XL,silver,3601.87
788,HanoiStreet RP-76,Outdoor,3820.8,"HanoiStreet RP-76 - Outdoor (Màu: pink, Size: S)",Activewear,S,pink,2436.14
789,HanoiStreet RP-77,Outdoor,2708.37,"HanoiStreet RP-77 - Outdoor (Màu: yellow, Size: M)",Activewear,M,yellow,2535.31
790,HanoiStreet RP-78,Outdoor,2708.37,"HanoiStreet RP-78 - Outdoor (Màu: red, Size: L)",Activewear,L,red,1879.34
791,HanoiStreet RP-79,Outdoor,811.89,"HanoiStreet RP-79 - Outdoor (Màu: black, Size: XL)",Activewear,XL,black,584.96
792,HanoiStreet RP-80,Outdoor,811.89,"HanoiStreet RP-80 - Outdoor (Màu: orange, Size: S)",Activewear,S,orange,649.27
793,HanoiStreet RP-81,Outdoor,1012.76,"HanoiStreet RP-81 - Outdoor (Màu: blue, Size: M)",Activewear,M,blue,643.51
794,HanoiStreet RP-82,Outdoor,1012.76,"HanoiStreet RP-82 - Outdoor (Màu: white, Size: L)",Activewear,L,white,962.12
795,HanoiStreet RP-83,Outdoor,3338.27,"HanoiStreet RP-83 - Outdoor (Màu: purple, Size: XL)",Activewear,XL,purple,1832.04
796,HanoiStreet RP-84,Outdoor,3338.27,"HanoiStreet RP-84 - Outdoor (Màu: green, Size: S)",Activewear,S,green,3052.85
2204,VietMotion RP-01,Outdoor,1771.1,"VietMotion RP-01 - Outdoor (Màu: white, Size: S)",Activewear,S,white,1588.5
2205,VietMotion RP-02,Outdoor,1771.1,"VietMotion RP-02 - Outdoor (Màu: purple, Size: M)",Activewear,M,purple,1682.55
2206,VietMotion RP-03,Outdoor,1254.47,"VietMotion RP-03 - Outdoor (Màu: green, Size: L)",Activewear,L,green,700.87
2207,VietMotion RP-04,Outdoor,1254.47,"VietMotion RP-04 - Outdoor (Màu: silver, Size: XL)",Activewear,XL,silver,1191.75
2208,VietMotion RP-05,Outdoor,25.41,"VietMotion RP-05 - Outdoor (Màu: pink, Size: S)",Activewear,S,pink,16.14
2209,VietMotion RP-06,Outdoor,41.61,"VietMotion RP-06 - Outdoor (Màu: yellow, Size: M)",Activewear,M,yellow,24.93
2210,VietMotion RP-07,Outdoor,1290.87,"VietMotion RP-07 - Outdoor (Màu: red, Size: L)",Activewear,L,red,908.0
2211,VietMotion RP-08,Outdoor,1290.87,"VietMotion RP-08 - Outdoor (Màu: black, Size: XL)",Activewear,XL,black,790.92
2212,VietMotion RP-09,Outdoor,1075.95,"VietMotion RP-09 - Outdoor (Màu: orange, Size: S)",Activewear,S,orange,854.52
2213,VietMotion RP-10,Outdoor,1075.95,"VietMotion RP-10 - Outdoor (Màu: blue, Size: M)",Activewear,M,blue,753.7
2214,VietMotion RP-11,Outdoor,4408.76,"VietMotion RP-11 - Outdoor (Màu: white, Size: L)",Activewear,L,white,4188.32
2215,VietMotion RP-12,Outdoor,4408.76,"VietMotion RP-12 - Outdoor (Màu: purple, Size: XL)",Activewear,XL,purple,3776.98
2216,VietMotion RP-13,Outdoor,24.4,"VietMotion RP-13 - Outdoor (Màu: green, Size: S)",Activewear,S,green,14.02
2217,VietMotion RP-14,Outdoor,16.09,"VietMotion RP-14 - Outdoor (Màu: silver, Size: M)",Activewear,M,silver,10.25
2218,VietMotion RP-15,Outdoor,1768.3,"VietMotion RP-15 - Outdoor (Màu: pink, Size: L)",Activewear,L,pink,1081.85
2219,VietMotion RP-16,Outdoor,1768.3,"VietMotion RP-16 - Outdoor (Màu: yellow, Size: XL)",Activewear,XL,yellow,1679.88
2220,VietMotion RP-17,Outdoor,17.27,"VietMotion RP-17 - Outdoor (Màu: red, Size: S)",Activewear,S,red,10.27
2221,VietMotion RP-18,Outdoor,33.76,"VietMotion RP-18 - Outdoor (Màu: black, Size: M)",Activewear,M,black,20.31
2222,VietMotion RP-19,Outdoor,2772.16,"VietMotion RP-19 - Outdoor (Màu: orange, Size: L)",Activewear,L,orange,1759.21
2223,VietMotion RP-20,Outdoor,2772.16,"VietMotion RP-20 - Outdoor (Màu: blue, Size: XL)",Activewear,XL,blue,2178.92
2224,VietMotion RP-21,Outdoor,768.18,"VietMotion RP-21 - Outdoor (Màu: white, Size: S)",Activewear,S,white,443.24
2225,VietMotion RP-22,Outdoor,768.18,"VietMotion RP-22 - Outdoor (Màu: purple, Size: M)",Activewear,M,purple,444.85
2226,VietMotion RP-23,Outdoor,3905.37,"VietMotion RP-23 - Outdoor (Màu: green, Size: L)",Activewear,L,green,3541.78
2227,VietMotion RP-24,Outdoor,3905.37,"VietMotion RP-24 - Outdoor (Màu: silver, Size: XL)",Activewear,XL,silver,3396.11
2228,VietMotion RP-25,Outdoor,36.74,"VietMotion RP-25 - Outdoor (Màu: pink, Size: S)",Activewear,S,pink,21.53
2229,VietMotion RP-26,Outdoor,23.06,"VietMotion RP-26 - Outdoor (Màu: yellow, Size: M)",Activewear,M,yellow,14.05
2230,VietMotion RP-27,Outdoor,42.75,"VietMotion RP-27 - Outdoor (Màu: red, Size: L)",Activewear,L,red,24.21
2231,VietMotion RP-28,Outdoor,17.04,"VietMotion RP-28 - Outdoor (Màu: black, Size: XL)",Activewear,XL,black,10.04
2232,VietMotion RP-29,Outdoor,32.25,"VietMotion RP-29 - Outdoor (Màu: orange, Size: S)",Activewear,S,orange,20.86
2233,VietMotion RP-30,Outdoor,20.4,"VietMotion RP-30 - Outdoor (Màu: blue, Size: M)",Activewear,M,blue,11.75
2234,VietMotion RP-31,Outdoor,815.46,"VietMotion RP-31 - Outdoor (Màu: white, Size: L)",Activewear,L,white,609.07
2235,VietMotion RP-32,Outdoor,815.46,"VietMotion RP-32 - Outdoor (Màu: purple, Size: XL)",Activewear,XL,purple,614.04
2236,VietMotion RP-33,Outdoor,2193.03,"VietMotion RP-33 - Outdoor (Màu: green, Size: S)",Activewear,S,green,1526.79
2237,VietMotion RP-34,Outdoor,2193.03,"VietMotion RP-34 - Outdoor (Màu: silver, Size: M)",Activewear,M,silver,1336.65
2238,VietMotion RP-35,Outdoor,1546.07,"VietMotion RP-35 - Outdoor (Màu: pink, Size: L)",Activewear,L,pink,846.47
2239,VietMotion RP-36,Outdoor,1546.07,"VietMotion RP-36 - Outdoor (Màu: yellow, Size: XL)",Activewear,XL,yellow,1225.11
2240,VietMotion RP-37,Outdoor,1070.21,"VietMotion RP-37 - Outdoor (Màu: red, Size: S)",Activewear,S,red,1005.35
2241,VietMotion RP-38,Outdoor,1070.21,"VietMotion RP-38 - Outdoor (Màu: black, Size: M)",Activewear,M,black,622.65
2242,VietMotion RP-39,Outdoor,25.51,"VietMotion RP-39 - Outdoor (Màu: orange, Size: L)",Activewear,L,orange,15.71
2243,VietMotion RP-40,Outdoor,33.75,"VietMotion RP-40 - Outdoor (Màu: blue, Size: XL)",Activewear,XL,blue,19.66
2244,VietMotion RP-41,Outdoor,23.47,"VietMotion RP-41 - Outdoor (Màu: white, Size: S)",Activewear,S,white,14.73
2245,VietMotion RP-42,Outdoor,28.39,"VietMotion RP-42 - Outdoor (Màu: purple, Size: M)",Activewear,M,purple,15.99
2246,VietMotion RP-43,Outdoor,1574.37,"VietMotion RP-43 - Outdoor (Màu: green, Size: L)",Activewear,L,green,1030.74
2247,VietMotion RP-44,Outdoor,1574.37,"VietMotion RP-44 - Outdoor (Màu: silver, Size: XL)",Activewear,XL,silver,850.16
2248,VietMotion RP-45,Outdoor,49.53,"VietMotion RP-45 - Outdoor (Màu: pink, Size: S)",Activewear,S,pink,32.04
2249,VietMotion RP-46,Outdoor,26.29,"VietMotion RP-46 - Outdoor (Màu: yellow, Size: M)",Activewear,M,yellow,15.65
2250,VietMotion RP-47,Outdoor,1511.37,"VietMotion RP-47 - Outdoor (Màu: red, Size: L)",Activewear,L,red,944.46
2251,VietMotion RP-48,Outdoor,1511.37,"VietMotion RP-48 - Outdoor (Màu: black, Size: XL)",Activewear,XL,black,1150.61
2252,VietMotion RP-49,Outdoor,1621.55,"VietMotion RP-49 - Outdoor (Màu: orange, Size: S)",Activewear,S,orange,1087.41
2253,VietMotion RP-50,Outdoor,1621.55,"VietMotion RP-50 - Outdoor (Màu: blue, Size: M)",Activewear,M,blue,1250.87
2254,VietMotion RP-51,Outdoor,715.6,"VietMotion RP-51 - Outdoor (Màu: white, Size: L)",Activewear,L,white,486.68
2255,VietMotion RP-52,Outdoor,715.6,"VietMotion RP-52 - Outdoor (Màu: purple, Size: XL)",Activewear,XL,purple,679.82
2256,VietMotion RP-53,Outdoor,46.26,"VietMotion RP-53 - Outdoor (Màu: green, Size: S)",Activewear,S,green,26.53
2257,VietMotion RP-54,Outdoor,21.08,"VietMotion RP-54 - Outdoor (Màu: silver, Size: M)",Activewear,M,silver,11.75
2258,VietMotion RP-55,Outdoor,40.93,"VietMotion RP-55 - Outdoor (Màu: pink, Size: L)",Activewear,L,pink,23.21
2259,VietMotion RP-56,Outdoor,58.95,"VietMotion RP-56 - Outdoor (Màu: yellow, Size: XL)",Activewear,XL,yellow,35.48
2260,VietMotion RP-57,Outdoor,12.32,"VietMotion RP-57 - Outdoor (Màu: red, Size: S)",Activewear,S,red,7.19
2261,VietMotion RP-58,Outdoor,24.08,"VietMotion RP-58 - Outdoor (Màu: black, Size: M)",Activewear,M,black,15.24
2262,VietMotion RP-59,Outdoor,3918.24,"VietMotion RP-59 - Outdoor (Màu: orange, Size: L)",Activewear,L,orange,3722.33
2263,VietMotion RP-60,Outdoor,3918.24,"VietMotion RP-60 - Outdoor (Màu: blue, Size: XL)",Activewear,XL,blue,3722.33
2264,VietMotion RP-61,Outdoor,41.71,"VietMotion RP-61 - Outdoor (Màu: white, Size: S)",Activewear,S,white,24.74
2265,VietMotion RP-62,Outdoor,30.53,"VietMotion RP-62 - Outdoor (Màu: purple, Size: M)",Activewear,M,purple,17.55
2266,VietMotion RP-63,Outdoor,38.42,"VietMotion RP-63 - Outdoor (Màu: green, Size: L)",Activewear,L,green,23.5
2267,VietMotion RP-64,Outdoor,26.01,"VietMotion RP-64 - Outdoor (Màu: silver, Size: XL)",Activewear,XL,silver,16.14
46,DragonWear RP-01,Outdoor,34.28,"DragonWear RP-01 - Outdoor (Màu: green, Size: L)",Activewear,L,green,19.43
47,DragonWear RP-02,Outdoor,31.12,"DragonWear RP-02 - Outdoor (Màu: silver, Size: XL)",Activewear,XL,silver,17.64
48,DragonWear RP-03,Outdoor,786.87,"DragonWear RP-03 - Outdoor (Màu: pink, Size: S)",Activewear,S,pink,404.29
49,DragonWear RP-04,Outdoor,786.87,"DragonWear RP-04 - Outdoor (Màu: yellow, Size: M)",Activewear,M,yellow,401.85
50,DragonWear RP-05,Outdoor,52.83,"DragonWear RP-05 - Outdoor (Màu: red, Size: L)",Activewear,L,red,29.25
51,DragonWear RP-06,Outdoor,36.66,"DragonWear RP-06 - Outdoor (Màu: black, Size: XL)",Activewear,XL,black,22.86
52,DragonWear RP-07,Outdoor,4094.37,"DragonWear RP-07 - Outdoor (Màu: orange, Size: S)",Activewear,S,orange,3531.8
53,DragonWear RP-08,Outdoor,4094.37,"DragonWear RP-08 - Outdoor (Màu: blue, Size: M)",Activewear,M,blue,3586.67
54,DragonWear RP-09,Outdoor,4890.19,"DragonWear RP-09 - Outdoor (Màu: white, Size: L)",Activewear,L,white,3904.32
55,DragonWear RP-10,Outdoor,4890.19,"DragonWear RP-10 - Outdoor (Màu: purple, Size: XL)",Activewear,XL,purple,4645.68
56,DragonWear RP-11,Outdoor,3676.28,"DragonWear RP-11 - Outdoor (Màu: green, Size: S)",Activewear,S,green,3492.47
57,DragonWear RP-12,Outdoor,3676.28,"DragonWear RP-12 - Outdoor (Màu: silver, Size: M)",Activewear,M,silver,3492.47
58,DragonWear RP-13,Outdoor,4325.34,"DragonWear RP-13 - Outdoor (Màu: pink, Size: L)",Activewear,L,pink,3115.11
59,DragonWear RP-14,Outdoor,4325.34,"DragonWear RP-14 - Outdoor (Màu: yellow, Size: XL)",Activewear,XL,yellow,3585.71
60,DragonWear RP-15,Outdoor,4703.16,"DragonWear RP-15 - Outdoor (Màu: red, Size: S)",Activewear,S,red,4129.84
61,DragonWear RP-16,Outdoor,4703.16,"DragonWear RP-16 - Outdoor (Màu: black, Size: M)",Activewear,M,black,3495.39
62,DragonWear RP-17,Outdoor,4800.53,"DragonWear RP-17 - Outdoor (Màu: orange, Size: L)",Activewear,L,orange,2974.41
63,DragonWear RP-18,Outdoor,4800.53,"DragonWear RP-18 - Outdoor (Màu: blue, Size: XL)",Activewear,XL,blue,4293.12
64,DragonWear RP-19,Outdoor,3779.37,"DragonWear RP-19 - Outdoor (Màu: white, Size: S)",Activewear,S,white,3590.4
65,DragonWear RP-20,Outdoor,3779.37,"DragonWear RP-20 - Outdoor (Màu: purple, Size: M)",Activewear,M,purple,3427.13
66,DragonWear RP-21,Outdoor,5043.4,"DragonWear RP-21 - Outdoor (Màu: green, Size: L)",Activewear,L,green,4791.23
67,DragonWear RP-22,Outdoor,5043.4,"DragonWear RP-22 - Outdoor (Màu: silver, Size: XL)",Activewear,XL,silver,4436.18
213,LotusWear RP-01,Outdoor,37.9,"LotusWear RP-01 - Outdoor (Màu: blue, Size: M)",Activewear,M,blue,23.36
214,LotusWear RP-02,Outdoor,28.09,"LotusWear RP-02 - Outdoor (Màu: white, Size: L)",Activewear,L,white,16.78
215,LotusWear RP-03,Outdoor,27.25,"LotusWear RP-03 - Outdoor (Màu: purple, Size: XL)",Activewear,XL,purple,17.29
216,LotusWear RP-04,Outdoor,27.85,"LotusWear RP-04 - Outdoor (Màu: green, Size: S)",Activewear,S,green,17.56
217,LotusWear RP-05,Outdoor,38.78,"LotusWear RP-05 - Outdoor (Màu: silver, Size: M)",Activewear,M,silver,23.6
218,LotusWear RP-06,Outdoor,27.98,"LotusWear RP-06 - Outdoor (Màu: pink, Size: L)",Activewear,L,pink,17.82
219,LotusWear RP-07,Outdoor,37.19,"LotusWear RP-07 - Outdoor (Màu: yellow, Size: XL)",Activewear,XL,yellow,21.22
220,LotusWear RP-08,Outdoor,75.96,"LotusWear RP-08 - Outdoor (Màu: red, Size: S)",Activewear,S,red,42.63
221,LotusWear RP-09,Outdoor,46.92,"LotusWear RP-09 - Outdoor (Màu: black, Size: M)",Activewear,M,black,27.07
222,LotusWear RP-10,Outdoor,29.07,"LotusWear RP-10 - Outdoor (Màu: orange, Size: L)",Activewear,L,orange,16.15
392,SaigonFlex RP-01,Outdoor,6126.75,"SaigonFlex RP-01 - Outdoor (Màu: orange, Size: S)",Activewear,S,orange,5820.41
393,SaigonFlex RP-02,Outdoor,6126.75,"SaigonFlex RP-02 - Outdoor (Màu: blue, Size: M)",Activewear,M,blue,5586.98
1055,MekongFit RP-01,Outdoor,755.37,"MekongFit RP-01 - Outdoor (Màu: purple, Size: XL)",Activewear,XL,purple,717.6
1056,MekongFit RP-02,Outdoor,755.37,"MekongFit RP-02 - Outdoor (Màu: green, Size: S)",Activewear,S,green,662.69
1057,MekongFit RP-03,Outdoor,1607.82,"MekongFit RP-03 - Outdoor (Màu: silver, Size: M)",Activewear,M,silver,1036.88
1058,MekongFit RP-04,Outdoor,1607.82,"MekongFit RP-04 - Outdoor (Màu: pink, Size: L)",Activewear,L,pink,1527.43
1059,MekongFit RP-05,Outdoor,1979.36,"MekongFit RP-05 - Outdoor (Màu: yellow, Size: XL)",Activewear,XL,yellow,1058.36
1060,MekongFit RP-06,Outdoor,1979.36,"MekongFit RP-06 - Outdoor (Màu: red, Size: S)",Activewear,S,red,1361.8
1061,MekongFit RP-07,Outdoor,1800.5,"MekongFit RP-07 - Outdoor (Màu: black, Size: M)",Activewear,M,black,1624.23
1062,MekongFit RP-08,Outdoor,1800.5,"MekongFit RP-08 - Outdoor (Màu: orange, Size: L)",Activewear,L,orange,1710.47
1063,MekongFit RP-09,Outdoor,1960.24,"MekongFit RP-09 - Outdoor (Màu: blue, Size: XL)",Activewear,XL,blue,1862.23
1064,MekongFit RP-10,Outdoor,1960.24,"MekongFit RP-10 - Outdoor (Màu: white, Size: S)",Activewear,S,white,1605.83
1065,MekongFit RP-11,Outdoor,3731.97,"MekongFit RP-11 - Outdoor (Màu: purple, Size: M)",Activewear,M,purple,2473.18
1066,MekongFit RP-12,Outdoor,3731.97,"MekongFit RP-12 - Outdoor (Màu: green, Size: L)",Activewear,L,green,3311.01
1067,MekongFit RP-13,Outdoor,4881.87,"MekongFit RP-13 - Outdoor (Màu: silver, Size: XL)",Activewear,XL,silver,4623.62
1068,MekongFit RP-14,Outdoor,4881.87,"MekongFit RP-14 - Outdoor (Màu: pink, Size: S)",Activewear,S,pink,4637.78
1069,MekongFit RP-15,Outdoor,1889.37,"MekongFit RP-15 - Outdoor (Màu: yellow, Size: M)",Activewear,M,yellow,1137.59
1070,MekongFit RP-16,Outdoor,1889.37,"MekongFit RP-16 - Outdoor (Màu: red, Size: L)",Activewear,L,red,1530.77
1071,MekongFit RP-17,Outdoor,53.54,"MekongFit RP-17 - Outdoor (Màu: black, Size: XL)",Activewear,XL,black,32.29
1072,MekongFit RP-18,Outdoor,28.13,"MekongFit RP-18 - Outdoor (Màu: orange, Size: S)",Activewear,S,orange,18.1
1073,MekongFit RP-19,Outdoor,2834.37,"MekongFit RP-19 - Outdoor (Màu: blue, Size: M)",Activewear,M,blue,2692.65
1074,MekongFit RP-20,Outdoor,2834.37,"MekongFit RP-20 - Outdoor (Màu: white, Size: L)",Activewear,L,white,2536.48
1075,MekongFit RP-21,Outdoor,3114.11,"MekongFit RP-21 - Outdoor (Màu: purple, Size: XL)",Activewear,XL,purple,1652.03
1076,MekongFit RP-22,Outdoor,3114.11,"MekongFit RP-22 - Outdoor (Màu: green, Size: S)",Activewear,S,green,2258.66
1077,MekongFit RP-23,Outdoor,4317.6,"MekongFit RP-23 - Outdoor (Màu: silver, Size: M)",Activewear,M,silver,4101.72
1078,MekongFit RP-24,Outdoor,4317.6,"MekongFit RP-24 - Outdoor (Màu: pink, Size: L)",Activewear,L,pink,3338.37
1079,MekongFit RP-25,Outdoor,3149.37,"MekongFit RP-25 - Outdoor (Màu: yellow, Size: XL)",Activewear,XL,yellow,2125.82
1080,MekongFit RP-26,Outdoor,3149.37,"MekongFit RP-26 - Outdoor (Màu: red, Size: S)",Activewear,S,red,2653.97
1081,MekongFit RP-27,Outdoor,2782.73,"MekongFit RP-27 - Outdoor (Màu: black, Size: M)",Activewear,M,black,2487.2
1082,MekongFit RP-28,Outdoor,2782.73,"MekongFit RP-28 - Outdoor (Màu: orange, Size: L)",Activewear,L,orange,2043.92
1083,MekongFit RP-29,Outdoor,14.65,"MekongFit RP-29 - Outdoor (Màu: blue, Size: XL)",Activewear,XL,blue,8.12
1084,MekongFit RP-30,Outdoor,22.13,"MekongFit RP-30 - Outdoor (Màu: white, Size: S)",Activewear,S,white,12.44
1085,MekongFit RP-31,Outdoor,1139.5,"MekongFit RP-31 - Outdoor (Màu: purple, Size: M)",Activewear,M,purple,895.88
1086,MekongFit RP-32,Outdoor,1139.5,"MekongFit RP-32 - Outdoor (Màu: green, Size: L)",Activewear,L,green,846.31
1087,MekongFit RP-33,Outdoor,3432.87,"MekongFit RP-33 - Outdoor (Màu: silver, Size: XL)",Activewear,XL,silver,2542.73
1088,MekongFit RP-34,Outdoor,3432.87,"MekongFit RP-34 - Outdoor (Màu: pink, Size: S)",Activewear,S,pink,2650.18
1089,MekongFit RP-35,Outdoor,4610.97,"MekongFit RP-35 - Outdoor (Màu: yellow, Size: M)",Activewear,M,yellow,2548.02
1090,MekongFit RP-36,Outdoor,4610.97,"MekongFit RP-36 - Outdoor (Màu: red, Size: L)",Activewear,L,red,4380.42
1091,MekongFit RP-37,Outdoor,2116.29,"MekongFit RP-37 - Outdoor (Màu: black, Size: XL)",Activewear,XL,black,1165.23
1092,MekongFit RP-38,Outdoor,2116.29,"MekongFit RP-38 - Outdoor (Màu: orange, Size: S)",Activewear,S,orange,1846.67
1093,MekongFit RP-39,Outdoor,711.03,"MekongFit RP-39 - Outdoor (Màu: blue, Size: M)",Activewear,M,blue,525.02
1094,MekongFit RP-40,Outdoor,711.03,"MekongFit RP-40 - Outdoor (Màu: white, Size: L)",Activewear,L,white,608.21
1095,MekongFit RP-41,Outdoor,1480.69,"MekongFit RP-41 - Outdoor (Màu: purple, Size: XL)",Activewear,XL,purple,1383.12
1096,MekongFit RP-42,Outdoor,1480.69,"MekongFit RP-42 - Outdoor (Màu: green, Size: S)",Activewear,S,green,873.76
1097,MekongFit RP-43,Outdoor,3724.01,"MekongFit RP-43 - Outdoor (Màu: silver, Size: M)",Activewear,M,silver,3064.12
1098,MekongFit RP-44,Outdoor,3724.01,"MekongFit RP-44 - Outdoor (Màu: pink, Size: L)",Activewear,L,pink,3151.63
1099,MekongFit RP-45,Outdoor,497.07,"MekongFit RP-45 - Outdoor (Màu: yellow, Size: XL)",Activewear,XL,yellow,249.28
1100,MekongFit RP-46,Outdoor,497.07,"MekongFit RP-46 - Outdoor (Màu: red, Size: S)",Activewear,S,red,346.31
1101,MekongFit RP-47,Outdoor,2676.87,"MekongFit RP-47 - Outdoor (Màu: black, Size: M)",Activewear,M,black,1384.74
1102,MekongFit RP-48,Outdoor,2676.87,"MekongFit RP-48 - Outdoor (Màu: orange, Size: L)",Activewear,L,orange,2543.03
1103,MekongFit RP-49,Outdoor,1792.7,"MekongFit RP-49 - Outdoor (Màu: blue, Size: XL)",Activewear,XL,blue,1145.9
1104,MekongFit RP-50,Outdoor,1792.7,"MekongFit RP-50 - Outdoor (Màu: white, Size: S)",Activewear,S,white,1703.07
1105,MekongFit RP-51,Outdoor,3028.62,"MekongFit RP-51 - Outdoor (Màu: purple, Size: M)",Activewear,M,purple,2877.19
1106,MekongFit RP-52,Outdoor,3028.62,"MekongFit RP-52 - Outdoor (Màu: green, Size: L)",Activewear,L,green,2278.43
1107,MekongFit RP-53,Outdoor,1920.87,"MekongFit RP-53 - Outdoor (Màu: silver, Size: XL)",Activewear,XL,silver,1824.83
1108,MekongFit RP-54,Outdoor,1920.87,"MekongFit RP-54 - Outdoor (Màu: pink, Size: S)",Activewear,S,pink,1074.15
1109,MekongFit RP-55,Outdoor,2555.29,"MekongFit RP-55 - Outdoor (Màu: yellow, Size: M)",Activewear,M,yellow,2320.71
1110,MekongFit RP-56,Outdoor,2555.29,"MekongFit RP-56 - Outdoor (Màu: red, Size: L)",Activewear,L,red,2427.52
1111,MekongFit RP-57,Outdoor,1422.87,"MekongFit RP-57 - Outdoor (Màu: black, Size: XL)",Activewear,XL,black,1286.28
1112,MekongFit RP-58,Outdoor,1422.87,"MekongFit RP-58 - Outdoor (Màu: orange, Size: S)",Activewear,S,orange,1014.22
1732,SaigonCore RP-01,Outdoor,5354.37,"SaigonCore RP-01 - Outdoor (Màu: orange, Size: S)",Activewear,S,orange,5086.65
1733,SaigonCore RP-02,Outdoor,5354.37,"SaigonCore RP-02 - Outdoor (Màu: blue, Size: M)",Activewear,M,blue,3965.45
