order_id,product_id,quantity,unit_price,discount_amount,promo_id,promo_id_2,total_price,final_price,total_amount,final_amount
175652,2070,1,6255.75,0.0,No Promotion,No Promotion,6255.75,6255.75,6255.75,6255.75
175654,2396,5,1225.7,0.0,No Promotion,No Promotion,6128.5,6128.5,6128.5,6128.5
175655,604,1,6340.01,0.0,No Promotion,No Promotion,6340.01,6340.01,6340.01,6340.01
175656,2234,1,846.08,0.0,No Promotion,No Promotion,846.08,846.08,846.08,846.08
175656,2235,5,798.53,0.0,No Promotion,No Promotion,3992.65,3992.65,3992.6499999999996,3992.6499999999996
175657,2394,6,1575.01,0.0,No Promotion,No Promotion,9450.06,9450.06,9450.06,9450.06
175658,990,1,5480.42,0.0,No Promotion,No Promotion,5480.42,5480.42,5480.42,5480.42
175659,993,1,4424.96,0.0,No Promotion,No Promotion,4424.96,4424.96,4424.96,4424.96
175660,596,4,9646.1,0.0,No Promotion,No Promotion,38584.4,38584.4,38584.4,38584.4
175663,826,8,12903.08,0.0,No Promotion,No Promotion,103224.64,103224.64,103224.64,103224.64
175664,2373,8,7260.47,0.0,No Promotion,No Promotion,58083.76,58083.76,58083.76,58083.76
175665,631,5,4579.94,0.0,No Promotion,No Promotion,22899.7,22899.7,22899.699999999997,22899.699999999997
175666,1181,8,5056.01,0.0,No Promotion,No Promotion,40448.08,40448.08,40448.08,40448.08
175667,551,2,11241.06,0.0,No Promotion,No Promotion,22482.12,22482.12,22482.12,22482.12
175668,532,7,7096.37,0.0,No Promotion,No Promotion,49674.59,49674.59,49674.59,49674.59
175669,797,8,3789.63,0.0,No Promotion,No Promotion,30317.04,30317.04,30317.04,30317.04
175670,2353,1,5238.28,0.0,No Promotion,No Promotion,5238.28,5238.28,5238.28,5238.28
175671,2332,6,5901.38,0.0,No Promotion,No Promotion,35408.28,35408.28,35408.28,35408.28
175672,1017,6,3511.31,0.0,No Promotion,No Promotion,21067.86,21067.86,21067.86,21067.86
175673,2396,1,1190.65,0.0,No Promotion,No Promotion,1190.65,1190.65,1190.65,1190.65
175674,551,8,11430.93,0.0,No Promotion,No Promotion,91447.44,91447.44,91447.44,91447.44
175675,2331,8,7271.87,0.0,No Promotion,No Promotion,58174.96,58174.96,58174.96,58174.96
175676,1800,6,7681.77,0.0,No Promotion,No Promotion,46090.62,46090.62,46090.62,46090.62
175677,976,6,3952.4,0.0,No Promotion,No Promotion,23714.4,23714.4,23714.4,23714.4
175678,2343,2,5776.78,0.0,No Promotion,No Promotion,11553.56,11553.56,11553.56,11553.56
175679,94,7,10458.38,0.0,No Promotion,No Promotion,73208.65999999999,73208.65999999999,73208.65999999999,73208.65999999999
175680,604,6,6201.17,0.0,No Promotion,No Promotion,37207.02,37207.02,37207.020000000004,37207.020000000004
175681,396,4,11280.99,0.0,No Promotion,No Promotion,45123.96,45123.96,45123.96,45123.96
175682,826,1,12812.47,0.0,No Promotion,No Promotion,12812.47,12812.47,12812.47,12812.47
175684,2212,8,1086.68,0.0,No Promotion,No Promotion,8693.44,8693.44,8693.44,8693.44
175685,2213,8,1096.03,0.0,No Promotion,No Promotion,8768.24,8768.24,8768.24,8768.24
175686,2396,6,1191.99,0.0,No Promotion,No Promotion,7151.9400000000005,7151.9400000000005,7151.9400000000005,7151.9400000000005
175687,689,6,4102.65,0.0,No Promotion,No Promotion,24615.9,24615.9,24615.899999999998,24615.899999999998
175690,396,7,11182.74,0.0,No Promotion,No Promotion,78279.18,78279.18,78279.18,78279.18
175691,2204,5,1765.01,0.0,No Promotion,No Promotion,8825.05,8825.05,8825.05,8825.05
175691,2205,6,1726.52,0.0,No Promotion,No Promotion,10359.12,10359.12,10359.119999999999,10359.119999999999
175692,2376,4,8522.99,0.0,No Promotion,No Promotion,34091.96,34091.96,34091.96,34091.96
175693,631,1,4575.13,0.0,No Promotion,No Promotion,4575.13,4575.13,4575.13,4575.13
175695,2254,3,723.69,0.0,No Promotion,No Promotion,2171.07,2171.07,2171.07,2171.07
175696,2332,8,5921.84,0.0,No Promotion,No Promotion,47374.72,47374.72,47374.72,47374.72
175697,475,7,12966.83,0.0,No Promotion,No Promotion,90767.81,90767.81,90767.81,90767.81
175699,475,5,12756.12,0.0,No Promotion,No Promotion,63780.600000000006,63780.600000000006,63780.600000000006,63780.600000000006
175700,2332,3,5808.84,0.0,No Promotion,No Promotion,17426.52,17426.52,17426.52,17426.52
175701,2394,1,1637.31,0.0,No Promotion,No Promotion,1637.31,1637.31,1637.31,1637.31
175703,635,2,11070.3,0.0,No Promotion,No Promotion,22140.6,22140.6,22140.6,22140.6
175704,499,7,10640.0,0.0,No Promotion,No Promotion,74480.0,74480.0,74480.0,74480.0
175705,992,2,3471.98,0.0,No Promotion,No Promotion,6943.96,6943.96,6943.96,6943.96
175707,990,7,5563.47,0.0,No Promotion,No Promotion,38944.29,38944.29,38944.29,38944.29
175708,2332,5,5725.59,0.0,No Promotion,No Promotion,28627.95,28627.95,28627.95,28627.95
175709,725,8,1324.32,0.0,No Promotion,No Promotion,10594.56,10594.56,10594.56,10594.56
175710,726,7,1307.64,0.0,No Promotion,No Promotion,9153.48,9153.48,9153.480000000001,9153.480000000001
175711,1087,4,3483.55,0.0,No Promotion,No Promotion,13934.2,13934.2,13934.2,13934.2
175712,1088,3,3593.91,0.0,No Promotion,No Promotion,10781.73,10781.73,10781.73,10781.73
175713,2212,2,1119.9,0.0,No Promotion,No Promotion,2239.8,2239.8,2239.8,2239.8
175713,2213,5,1074.89,0.0,No Promotion,No Promotion,5374.450000000001,5374.450000000001,5374.450000000001,5374.450000000001
175714,2343,6,5690.21,0.0,No Promotion,No Promotion,34141.26,34141.26,34141.26,34141.26
175715,604,7,6117.58,0.0,No Promotion,No Promotion,42823.06,42823.06,42823.06,42823.06
175717,2053,3,4193.34,0.0,No Promotion,No Promotion,12580.02,12580.02,12580.02,12580.02
175718,993,5,4175.26,0.0,No Promotion,No Promotion,20876.300000000003,20876.300000000003,20876.300000000003,20876.300000000003
175719,635,3,10773.98,0.0,No Promotion,No Promotion,32321.94,32321.94,32321.94,32321.94
175720,759,5,1956.38,0.0,No Promotion,No Promotion,9781.9,9781.9,9781.900000000001,9781.900000000001
175720,760,2,1897.23,0.0,No Promotion,No Promotion,3794.46,3794.46,3794.46,3794.46
175722,1340,7,2936.44,0.0,No Promotion,No Promotion,20555.08,20555.08,20555.08,20555.08
175723,1339,7,2959.9,0.0,No Promotion,No Promotion,20719.3,20719.3,20719.3,20719.3
175724,2396,8,1158.06,0.0,No Promotion,No Promotion,9264.48,9264.48,9264.48,9264.48
175725,510,7,11123.73,0.0,No Promotion,No Promotion,77866.11,77866.11,77866.11,77866.11
175726,1215,3,4025.96,0.0,No Promotion,No Promotion,12077.88,12077.88,12077.880000000001,12077.880000000001
175727,1061,3,1825.8,0.0,No Promotion,No Promotion,5477.4,5477.4,5477.4,5477.4
175727,1062,8,1793.42,0.0,No Promotion,No Promotion,14347.36,14347.36,14347.36,14347.36
175728,1009,8,1383.85,0.0,No Promotion,No Promotion,11070.8,11070.8,11070.8,11070.8
175731,2376,4,8624.44,0.0,No Promotion,No Promotion,34497.76,34497.76,34497.76,34497.76
175733,2252,6,1677.67,0.0,No Promotion,No Promotion,10066.02,10066.02,10066.02,10066.02
175733,2253,5,1618.6,0.0,No Promotion,No Promotion,8093.0,8093.0,8093.0,8093.0
175735,2384,3,7554.59,0.0,No Promotion,No Promotion,22663.77,22663.77,22663.77,22663.77
175737,2234,3,817.63,0.0,No Promotion,No Promotion,2452.89,2452.89,2452.89,2452.89
175737,2235,4,806.25,0.0,No Promotion,No Promotion,3225.0,3225.0,3225.0,3225.0
175738,2255,6,712.51,0.0,No Promotion,No Promotion,4275.06,4275.06,4275.0599999999995,4275.0599999999995
175739,2254,4,713.81,0.0,No Promotion,No Promotion,2855.24,2855.24,2855.24,2855.24
175740,992,3,3388.09,0.0,No Promotion,No Promotion,10164.27,10164.27,10164.27,10164.27
175741,1191,3,3078.88,0.0,No Promotion,No Promotion,9236.64,9236.64,9236.64,9236.64
175742,2332,8,5766.5,0.0,No Promotion,No Promotion,46132.0,46132.0,46132.0,46132.0
175744,580,6,10295.48,0.0,No Promotion,No Promotion,61772.88,61772.88,61772.88,61772.88
175745,432,7,11749.97,0.0,No Promotion,No Promotion,82249.79,82249.79,82249.79,82249.79
175746,854,8,8808.59,0.0,No Promotion,No Promotion,70468.72,70468.72,70468.72,70468.72
175748,1215,8,4004.31,0.0,No Promotion,No Promotion,32034.48,32034.48,32034.48,32034.48
175750,781,3,1316.89,0.0,No Promotion,No Promotion,3950.67,3950.67,3950.67,3950.67
175751,782,7,1278.5,0.0,No Promotion,No Promotion,8949.5,8949.5,8949.5,8949.5
175752,2388,1,3816.73,0.0,No Promotion,No Promotion,3816.73,3816.73,3816.73,3816.73
175753,2331,8,7526.48,0.0,No Promotion,No Promotion,60211.84,60211.84,60211.84,60211.84
175754,551,6,11501.14,0.0,No Promotion,No Promotion,69006.84,69006.84,69006.84,69006.84
175755,2192,2,2676.19,0.0,No Promotion,No Promotion,5352.38,5352.38,5352.38,5352.38
175756,791,8,844.44,0.0,No Promotion,No Promotion,6755.52,6755.52,6755.52,6755.52
175756,792,4,793.98,0.0,No Promotion,No Promotion,3175.92,3175.92,3175.92,3175.92
175757,2394,5,1641.07,0.0,No Promotion,No Promotion,8205.35,8205.35,8205.35,8205.35
175758,758,7,885.57,0.0,No Promotion,No Promotion,6198.990000000001,6198.990000000001,6198.990000000001,6198.990000000001
175759,757,5,912.59,0.0,No Promotion,No Promotion,4562.95,4562.95,4562.95,4562.95
175761,778,6,1493.59,0.0,No Promotion,No Promotion,8961.539999999999,8961.539999999999,8961.539999999999,8961.539999999999
175762,512,7,2895.94,0.0,No Promotion,No Promotion,20271.58,20271.58,20271.58,20271.58
175763,1232,5,4578.54,0.0,No Promotion,No Promotion,22892.7,22892.7,22892.7,22892.7
175764,2212,3,1072.85,0.0,No Promotion,No Promotion,3218.55,3218.55,3218.5499999999997,3218.5499999999997
175765,2213,7,1114.49,0.0,No Promotion,No Promotion,7801.43,7801.43,7801.43,7801.43
175766,2269,3,3914.58,0.0,No Promotion,No Promotion,11743.74,11743.74,11743.74,11743.74
175767,609,8,10386.73,0.0,No Promotion,No Promotion,83093.84,83093.84,83093.84,83093.84
175768,551,8,11192.03,0.0,No Promotion,No Promotion,89536.24,89536.24,89536.24,89536.24
175769,2277,1,3495.54,0.0,No Promotion,No Promotion,3495.54,3495.54,3495.54,3495.54
175770,2343,1,5728.18,0.0,No Promotion,No Promotion,5728.18,5728.18,5728.18,5728.18
175771,2380,1,3710.91,0.0,No Promotion,No Promotion,3710.91,3710.91,3710.91,3710.91
175772,2380,8,3785.91,0.0,No Promotion,No Promotion,30287.28,30287.28,30287.28,30287.28
175773,635,6,10553.02,0.0,No Promotion,No Promotion,63318.12,63318.12,63318.12,63318.12
175774,644,5,10591.74,0.0,No Promotion,No Promotion,52958.7,52958.7,52958.7,52958.7
175776,2218,3,1750.01,0.0,No Promotion,No Promotion,5250.03,5250.03,5250.03,5250.03
175777,2388,8,3850.14,0.0,No Promotion,No Promotion,30801.12,30801.12,30801.12,30801.12
175778,2331,7,7373.26,0.0,No Promotion,No Promotion,51612.82,51612.82,51612.82,51612.82
175779,2269,3,3833.01,0.0,No Promotion,No Promotion,11499.03,11499.03,11499.03,11499.03
175780,2205,3,1808.73,0.0,No Promotion,No Promotion,5426.1900000000005,5426.1900000000005,5426.1900000000005,5426.1900000000005
175782,2204,2,1763.65,0.0,No Promotion,No Promotion,3527.3,3527.3,3527.3,3527.3
175786,2359,5,5380.06,0.0,No Promotion,No Promotion,26900.300000000003,26900.300000000003,26900.300000000003,26900.300000000003
175787,1005,6,1408.48,0.0,No Promotion,No Promotion,8450.880000000001,8450.880000000001,8450.880000000001,8450.880000000001
175788,733,6,4336.16,0.0,No Promotion,No Promotion,26016.96,26016.96,26016.96,26016.96
175788,734,4,4382.53,0.0,No Promotion,No Promotion,17530.12,17530.12,17530.12,17530.12
175788,977,1,6001.62,0.0,No Promotion,No Promotion,6001.62,6001.62,6001.62,6001.62
175790,1165,7,6855.57,0.0,No Promotion,No Promotion,47988.99,47988.99,47988.99,47988.99
175793,1165,3,6769.22,0.0,No Promotion,No Promotion,20307.66,20307.66,20307.66,20307.66
175794,2081,3,2669.37,0.0,No Promotion,No Promotion,8008.11,8008.11,8008.11,8008.11
175795,1173,8,5758.12,0.0,No Promotion,No Promotion,46064.96,46064.96,46064.96,46064.96
175797,791,4,797.39,0.0,No Promotion,No Promotion,3189.56,3189.56,3189.56,3189.56
175799,2254,1,710.98,0.0,No Promotion,No Promotion,710.98,710.98,710.98,710.98
175799,2255,5,736.77,0.0,No Promotion,No Promotion,3683.85,3683.85,3683.85,3683.85
175801,2255,8,717.74,0.0,No Promotion,No Promotion,5741.92,5741.92,5741.92,5741.92
175802,89,8,10028.68,0.0,No Promotion,No Promotion,80229.44,80229.44,80229.44,80229.44
175804,1920,5,3381.11,0.0,No Promotion,No Promotion,16905.55,16905.55,16905.55,16905.55
175805,764,6,3939.93,0.0,No Promotion,No Promotion,23639.58,23639.58,23639.579999999998,23639.579999999998
175806,763,6,3893.87,0.0,No Promotion,No Promotion,23363.22,23363.22,23363.22,23363.22
175809,1173,4,6164.24,0.0,No Promotion,No Promotion,24656.96,24656.96,24656.96,24656.96
175810,2255,5,724.28,0.0,No Promotion,No Promotion,3621.4,3621.4,3621.3999999999996,3621.3999999999996
175812,2388,6,3720.69,0.0,No Promotion,No Promotion,22324.14,22324.14,22324.14,22324.14
175813,2254,5,711.99,0.0,No Promotion,No Promotion,3559.95,3559.95,3559.95,3559.95
175813,2255,1,724.86,0.0,No Promotion,No Promotion,724.86,724.86,724.86,724.86
175814,2254,3,733.44,0.0,No Promotion,No Promotion,2200.32,2200.32,2200.32,2200.32
175814,2255,2,716.62,0.0,No Promotion,No Promotion,1433.24,1433.24,1433.24,1433.24
175815,702,4,3690.17,0.0,No Promotion,No Promotion,14760.68,14760.68,14760.68,14760.68
175816,2252,7,1587.91,0.0,No Promotion,No Promotion,11115.37,11115.37,11115.37,11115.37
175818,2205,1,1775.2,0.0,No Promotion,No Promotion,1775.2,1775.2,1775.2,1775.2
175819,2204,3,1783.17,0.0,No Promotion,No Promotion,5349.51,5349.51,5349.51,5349.51
175821,2269,5,3913.4,0.0,No Promotion,No Promotion,19567.0,19567.0,19567.0,19567.0
175824,2284,5,3999.27,0.0,No Promotion,No Promotion,19996.35,19996.35,19996.35,19996.35
175825,1964,3,1062.08,0.0,No Promotion,No Promotion,3186.24,3186.24,3186.24,3186.24
175825,1965,6,1069.97,0.0,No Promotion,No Promotion,6419.82,6419.82,6419.82,6419.82
175826,2222,5,2766.61,0.0,No Promotion,No Promotion,13833.05,13833.05,13833.050000000001,13833.050000000001
175826,2223,1,2770.88,0.0,No Promotion,No Promotion,2770.88,2770.88,2770.88,2770.88
175829,1181,2,5026.81,0.0,No Promotion,No Promotion,10053.62,10053.62,10053.62,10053.62
175831,2212,6,1074.08,0.0,No Promotion,No Promotion,6444.48,6444.48,6444.48,6444.48
175831,2213,8,1114.12,0.0,No Promotion,No Promotion,8912.96,8912.96,8912.96,8912.96
175833,2384,5,7935.94,0.0,No Promotion,No Promotion,39679.7,39679.7,39679.7,39679.7
175834,1053,2,3589.59,0.0,No Promotion,No Promotion,7179.18,7179.18,7179.18,7179.18
175836,2331,8,7305.72,0.0,No Promotion,No Promotion,58445.76,58445.76,58445.76,58445.76
175837,795,8,3255.96,0.0,No Promotion,No Promotion,26047.68,26047.68,26047.68,26047.68
175838,796,6,3302.16,0.0,No Promotion,No Promotion,19812.96,19812.96,19812.96,19812.96
175839,443,3,10780.35,0.0,No Promotion,No Promotion,32341.050000000003,32341.050000000003,32341.050000000003,32341.050000000003
175840,793,5,994.5,0.0,No Promotion,No Promotion,4972.5,4972.5,4972.5,4972.5
175840,794,2,1004.42,0.0,No Promotion,No Promotion,2008.84,2008.84,2008.84,2008.84
175841,1111,4,1455.3,0.0,No Promotion,No Promotion,5821.2,5821.2,5821.2,5821.2
175841,1112,6,1448.1,0.0,No Promotion,No Promotion,8688.599999999999,8688.599999999999,8688.599999999999,8688.599999999999
175843,2331,1,7696.16,0.0,No Promotion,No Promotion,7696.16,7696.16,7696.16,7696.16
175844,1937,1,3421.25,0.0,No Promotion,No Promotion,3421.25,3421.25,3421.25,3421.25
175845,1936,1,3563.24,0.0,No Promotion,No Promotion,3563.24,3563.24,3563.24,3563.24
175846,604,6,6125.62,0.0,No Promotion,No Promotion,36753.72,36753.72,36753.72,36753.72
175847,2045,3,5557.14,0.0,No Promotion,No Promotion,16671.420000000002,16671.420000000002,16671.420000000002,16671.420000000002
175848,632,8,4917.44,0.0,No Promotion,No Promotion,39339.52,39339.52,39339.52,39339.52
175850,2214,4,4243.15,0.0,No Promotion,No Promotion,16972.6,16972.6,16972.6,16972.6
175850,2215,1,4286.97,0.0,No Promotion,No Promotion,4286.97,4286.97,4286.97,4286.97
175851,2280,2,1963.96,0.0,No Promotion,No Promotion,3927.92,3927.92,3927.92,3927.92
175852,2275,3,4367.34,0.0,No Promotion,No Promotion,13102.02,13102.02,13102.02,13102.02
175853,1201,6,6796.11,0.0,No Promotion,No Promotion,40776.66,40776.66,40776.659999999996,40776.659999999996
175855,2380,4,3851.24,0.0,No Promotion,No Promotion,15404.96,15404.96,15404.96,15404.96
175857,2280,2,1946.58,0.0,No Promotion,No Promotion,3893.16,3893.16,3893.16,3893.16
175858,644,5,10380.53,0.0,No Promotion,No Promotion,51902.65,51902.65,51902.65,51902.65
175859,418,2,10941.6,0.0,No Promotion,No Promotion,21883.2,21883.2,21883.2,21883.2
175860,631,3,4764.27,0.0,No Promotion,No Promotion,14292.81,14292.81,14292.810000000001,14292.810000000001
175861,516,5,6719.25,0.0,No Promotion,No Promotion,33596.25,33596.25,33596.25,33596.25
175862,443,3,10735.57,0.0,No Promotion,No Promotion,32206.71,32206.71,32206.71,32206.71
175863,445,2,10551.5,0.0,No Promotion,No Promotion,21103.0,21103.0,21103.0,21103.0
175864,819,2,14735.17,0.0,No Promotion,No Promotion,29470.34,29470.34,29470.34,29470.34
175866,839,1,9689.44,0.0,No Promotion,No Promotion,9689.44,9689.44,9689.44,9689.44
175867,1000,8,1194.4,0.0,No Promotion,No Promotion,9555.2,9555.2,9555.2,9555.2
175868,1935,3,1622.62,0.0,No Promotion,No Promotion,4867.86,4867.86,4867.86,4867.86
175870,551,5,11128.73,0.0,No Promotion,No Promotion,55643.65,55643.65,55643.649999999994,55643.649999999994
175871,2354,2,4528.01,0.0,No Promotion,No Promotion,9056.02,9056.02,9056.02,9056.02
175872,572,3,5440.55,0.0,No Promotion,No Promotion,16321.65,16321.65,16321.650000000001,16321.650000000001
175873,2295,3,11052.97,0.0,No Promotion,No Promotion,33158.91,33158.91,33158.909999999996,33158.909999999996
175874,565,5,10944.16,0.0,No Promotion,No Promotion,54720.8,54720.8,54720.8,54720.8
175876,761,1,2192.67,0.0,No Promotion,No Promotion,2192.67,2192.67,2192.67,2192.67
175877,966,6,5803.21,0.0,No Promotion,No Promotion,34819.26,34819.26,34819.26,34819.26
175878,635,6,10790.92,0.0,No Promotion,No Promotion,64745.52,64745.52,64745.520000000004,64745.520000000004
175879,1228,4,1649.83,0.0,No Promotion,No Promotion,6599.32,6599.32,6599.32,6599.32
175880,493,6,11464.95,0.0,No Promotion,No Promotion,68789.70000000001,68789.70000000001,68789.70000000001,68789.70000000001
175881,2070,5,6447.72,0.0,No Promotion,No Promotion,32238.6,32238.6,32238.600000000002,32238.600000000002
175882,2045,1,5644.07,0.0,No Promotion,No Promotion,5644.07,5644.07,5644.07,5644.07
175883,1920,6,3362.13,0.0,No Promotion,No Promotion,20172.78,20172.78,20172.78,20172.78
175885,2331,1,7708.86,0.0,No Promotion,No Promotion,7708.86,7708.86,7708.86,7708.86
175887,559,6,7606.07,0.0,No Promotion,No Promotion,45636.42,45636.42,45636.42,45636.42
175888,684,3,10591.68,0.0,No Promotion,No Promotion,31775.04,31775.04,31775.04,31775.04
175889,396,6,11126.24,0.0,No Promotion,No Promotion,66757.44,66757.44,66757.44,66757.44
175891,992,3,3524.62,0.0,No Promotion,No Promotion,10573.86,10573.86,10573.86,10573.86
175892,1786,7,7919.13,0.0,No Promotion,No Promotion,55433.91,55433.91,55433.91,55433.91
175894,2064,5,6692.97,0.0,No Promotion,No Promotion,33464.85,33464.85,33464.85,33464.85
175895,977,3,6156.24,0.0,No Promotion,No Promotion,18468.72,18468.72,18468.72,18468.72
175896,2331,1,7703.41,0.0,No Promotion,No Promotion,7703.41,7703.41,7703.41,7703.41
175897,2334,4,4418.18,0.0,No Promotion,No Promotion,17672.72,17672.72,17672.72,17672.72
175898,2332,6,6009.25,0.0,No Promotion,No Promotion,36055.5,36055.5,36055.5,36055.5
175899,1181,8,5099.37,0.0,No Promotion,No Promotion,40794.96,40794.96,40794.96,40794.96
175900,761,5,2262.09,0.0,No Promotion,No Promotion,11310.45,11310.45,11310.45,11310.45
175900,762,5,2183.74,0.0,No Promotion,No Promotion,10918.7,10918.7,10918.699999999999,10918.699999999999
175901,689,3,4106.41,0.0,No Promotion,No Promotion,12319.23,12319.23,12319.23,12319.23
175902,1165,4,6915.68,0.0,No Promotion,No Promotion,27662.72,27662.72,27662.72,27662.72
175903,761,8,2230.4,0.0,No Promotion,No Promotion,17843.2,17843.2,17843.2,17843.2
175903,762,3,2295.99,0.0,No Promotion,No Promotion,6887.969999999999,6887.969999999999,6887.969999999999,6887.969999999999
175904,2064,7,6472.24,0.0,No Promotion,No Promotion,45305.68,45305.68,45305.68,45305.68
175905,1182,7,2157.88,0.0,No Promotion,No Promotion,15105.16,15105.16,15105.16,15105.16
175906,1963,2,1819.65,0.0,No Promotion,No Promotion,3639.3,3639.3,3639.3,3639.3
175908,516,4,6615.0,0.0,No Promotion,No Promotion,26460.0,26460.0,26460.0,26460.0
175909,1181,7,5091.54,0.0,No Promotion,No Promotion,35640.78,35640.78,35640.78,35640.78
175911,1111,5,1431.46,0.0,No Promotion,No Promotion,7157.3,7157.3,7157.3,7157.3
175912,1112,2,1404.78,0.0,No Promotion,No Promotion,2809.56,2809.56,2809.56,2809.56
175913,1191,6,3273.96,0.0,No Promotion,No Promotion,19643.76,19643.76,19643.760000000002,19643.760000000002
175914,791,7,809.06,0.0,No Promotion,No Promotion,5663.42,5663.42,5663.42,5663.42
175914,792,3,805.32,0.0,No Promotion,No Promotion,2415.96,2415.96,2415.96,2415.96
175915,927,1,5899.8,0.0,No Promotion,No Promotion,5899.8,5899.8,5899.8,5899.8
175917,475,2,12599.48,0.0,No Promotion,No Promotion,25198.96,25198.96,25198.96,25198.96
175918,475,8,12639.8,0.0,No Promotion,No Promotion,101118.4,101118.4,101118.4,101118.4
175919,1181,1,5136.67,0.0,No Promotion,No Promotion,5136.67,5136.67,5136.67,5136.67
175920,499,8,11115.89,0.0,No Promotion,No Promotion,88927.12,88927.12,88927.12,88927.12
175921,2331,1,7501.93,0.0,No Promotion,No Promotion,7501.93,7501.93,7501.93,7501.93
175922,2396,5,1142.87,0.0,No Promotion,No Promotion,5714.349999999999,5714.349999999999,5714.349999999999,5714.349999999999
175923,910,7,5370.09,0.0,No Promotion,No Promotion,37590.630000000005,37590.630000000005,37590.630000000005,37590.630000000005
175924,2138,3,5328.12,0.0,No Promotion,No Promotion,15984.36,15984.36,15984.36,15984.36
175925,2376,4,8285.93,0.0,No Promotion,No Promotion,33143.72,33143.72,33143.72,33143.72
175926,432,8,11031.03,0.0,No Promotion,No Promotion,88248.24,88248.24,88248.24,88248.24
175929,2218,3,1700.37,0.0,No Promotion,No Promotion,5101.11,5101.11,5101.11,5101.11
175930,2071,6,4222.65,0.0,No Promotion,No Promotion,25335.9,25335.9,25335.899999999998,25335.899999999998
175932,791,7,818.75,0.0,No Promotion,No Promotion,5731.25,5731.25,5731.25,5731.25
175933,635,6,10656.8,0.0,No Promotion,No Promotion,63940.8,63940.8,63940.799999999996,63940.799999999996
175934,993,2,4147.44,0.0,No Promotion,No Promotion,8294.88,8294.88,8294.88,8294.88
175935,977,7,5961.33,0.0,No Promotion,No Promotion,41729.31,41729.31,41729.31,41729.31
175938,676,8,9830.59,0.0,No Promotion,No Promotion,78644.72,78644.72,78644.72,78644.72
175939,604,6,6121.0,0.0,No Promotion,No Promotion,36726.0,36726.0,36726.0,36726.0
175940,604,8,6022.44,0.0,No Promotion,No Promotion,48179.52,48179.52,48179.52,48179.52
175941,993,6,4417.68,0.0,No Promotion,No Promotion,26506.08,26506.08,26506.08,26506.08
175943,596,7,9788.93,0.0,No Promotion,No Promotion,68522.51000000001,68522.51000000001,68522.51000000001,68522.51000000001
175945,631,4,4666.7,0.0,No Promotion,No Promotion,18666.8,18666.8,18666.8,18666.8
175946,907,8,7205.13,0.0,No Promotion,No Promotion,57641.04,57641.04,57641.04,57641.04
175947,993,5,4256.79,0.0,No Promotion,No Promotion,21283.95,21283.95,21283.95,21283.95
175949,993,1,4275.98,0.0,No Promotion,No Promotion,4275.98,4275.98,4275.98,4275.98
175950,927,7,5853.37,0.0,No Promotion,No Promotion,40973.59,40973.59,40973.59,40973.59
175952,635,5,10718.94,0.0,No Promotion,No Promotion,53594.7,53594.7,53594.700000000004,53594.700000000004
175953,641,1,9838.53,0.0,No Promotion,No Promotion,9838.53,9838.53,9838.53,9838.53
175954,631,3,4756.14,0.0,No Promotion,No Promotion,14268.420000000002,14268.420000000002,14268.420000000002,14268.420000000002
175956,793,8,1008.06,0.0,No Promotion,No Promotion,8064.48,8064.48,8064.48,8064.48
175957,794,4,1015.31,0.0,No Promotion,No Promotion,4061.24,4061.24,4061.24,4061.24
175959,1215,2,4207.94,0.0,No Promotion,No Promotion,8415.88,8415.88,8415.88,8415.88
175960,495,4,8948.3,0.0,No Promotion,No Promotion,35793.2,35793.2,35793.2,35793.2
175961,495,1,8614.84,0.0,No Promotion,No Promotion,8614.84,8614.84,8614.84,8614.84
175962,927,7,5821.69,0.0,No Promotion,No Promotion,40751.83,40751.83,40751.829999999994,40751.829999999994
175963,647,2,10638.62,0.0,No Promotion,No Promotion,21277.24,21277.24,21277.24,21277.24
175964,910,5,5230.49,0.0,No Promotion,No Promotion,26152.45,26152.45,26152.449999999997,26152.449999999997
175965,2343,3,5695.89,0.0,No Promotion,No Promotion,17087.670000000002,17087.670000000002,17087.670000000002,17087.670000000002
175966,854,7,8260.66,0.0,No Promotion,No Promotion,57824.62,57824.62,57824.619999999995,57824.619999999995
175968,2071,7,4145.6,0.0,No Promotion,No Promotion,29019.200000000004,29019.200000000004,29019.200000000004,29019.200000000004
175969,447,5,18185.17,0.0,No Promotion,No Promotion,90925.85,90925.85,90925.84999999999,90925.84999999999
175970,396,8,11016.96,0.0,No Promotion,No Promotion,88135.68,88135.68,88135.68,88135.68
175971,432,1,11074.16,0.0,No Promotion,No Promotion,11074.16,11074.16,11074.16,11074.16
175972,512,6,2790.65,0.0,No Promotion,No Promotion,16743.9,16743.9,16743.9,16743.9
175973,993,8,4372.99,0.0,No Promotion,No Promotion,34983.92,34983.92,34983.92,34983.92
175974,1123,6,3111.49,0.0,No Promotion,No Promotion,18668.94,18668.94,18668.94,18668.94
175975,966,7,5770.45,0.0,No Promotion,No Promotion,40393.15,40393.15,40393.15,40393.15
175976,2359,7,5360.57,0.0,No Promotion,No Promotion,37523.99,37523.99,37523.99,37523.99
175978,792,2,801.34,0.0,No Promotion,No Promotion,1602.68,1602.68,1602.68,1602.68
175979,791,4,798.38,0.0,No Promotion,No Promotion,3193.52,3193.52,3193.52,3193.52
